,ID Iklan,city,lat,lng,area,url,building_area,land_area,total_area,Bedroom,Bathroom,Sertifikat,Dilengkapi Perabotan,Kondisi Properti,Jumlah Lantai,price_per_m2,price
377,hos5586067,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos5586067,468.0,348.0,816.0,4,5,0.0,2.0,1.0,1,26960784.31,22000000000.0
378,hos5587159,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos5587159,100.0,77.0,177.0,3,3,0.0,0.0,0.0,2,8192090.4,1450000000.0
379,hos5614253,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos5614253,560.0,530.0,1090.0,4,3,0.0,0.0,2.0,2,34862385.32,38000000000.0
380,hos5636508,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos5636508,1200.0,471.0,1671.0,5,5,0.0,1.0,0.0,2,40694195.09,68000000000.0
381,hos5672674,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos5672674,300.0,281.0,581.0,5,3,0.0,0.0,4.0,2,11617900.17,6750000000.0
382,hos5672980,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos5672980,374.0,216.0,590.0,44,3,0.0,0.0,4.0,2,8389830.51,4950000000.0
383,hos5673572,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos5673572,188.0,109.0,297.0,2,3,0.0,1.0,2.0,3,14141414.14,4200000000.0
384,hos5733839,Jakarta Selatan,-6.261493,106.8106,Ampera,https://www.rumah123.com/properti/jakarta-selatan/hos5733839,592.0,500.0,1092.0,5,5,0.0,0.0,4.0,2,9157509.16,10000000000.0
385,hos5740599,Jakarta Selatan,-6.261493,106.8106,Senopati,https://www.rumah123.com/properti/jakarta-selatan/hos5740599,1000.0,316.0,1316.0,5,5,0.0,0.0,0.0,2,28495440.73,37500000000.0
386,hos5757975,Jakarta Selatan,-6.261493,106.8106,Mampang Prapatan,https://www.rumah123.com/properti/jakarta-selatan/hos5757975,115.0,234.0,349.0,2,2,0.0,2.0,1.0,1,15759312.32,5500000000.0
387,hos5792424,Jakarta Selatan,-6.261493,106.8106,Kebayoran Lama,https://www.rumah123.com/properti/jakarta-selatan/hos5792424,600.0,202.0,802.0,3,3,0.0,2.0,1.0,3,11845386.53,9500000000.0
388,hos5838256,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos5838256,250.0,320.0,570.0,4,4,0.0,1.0,2.0,2,14912280.7,8500000000.0
389,hos5854498,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos5854498,600.0,760.0,1360.0,5,5,0.0,0.0,2.0,2,10661764.71,14500000000.0
390,hos5865721,Jakarta Selatan,-6.261493,106.8106,Ciganjur,https://www.rumah123.com/properti/jakarta-selatan/hos5865721,250.0,150.0,400.0,4,4,0.0,1.0,0.0,2,5500000.0,2200000000.0
391,hos5882856,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos5882856,412.0,483.0,895.0,5,4,0.0,0.0,2.0,2,18994413.41,17000000000.0
392,hos5904808,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos5904808,500.0,720.0,1220.0,5,4,0.0,1.0,2.0,2,22131147.54,27000000000.0
393,hos5911909,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos5911909,800.0,536.0,1336.0,6,5,0.0,1.0,1.0,2,10479041.92,14000000000.0
394,hos5929767,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos5929767,42.0,59.0,101.0,2,1,0.0,1.0,0.0,1,8415841.58,850000000.0
395,hos5936220,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos5936220,365.0,334.0,699.0,4,3,0.0,2.0,2.0,2,26466380.54,18500000000.0
396,hos5951676,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos5951676,400.0,1166.0,1566.0,4,4,0.0,0.0,1.0,1,11494252.87,18000000000.0
397,hos5968104,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos5968104,73.0,184.0,257.0,2,2,0.0,0.0,0.0,2,6614785.99,1700000000.0
398,hos5978867,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos5978867,200.0,150.0,350.0,4,3,0.0,1.0,0.0,2,7714285.71,2700000000.0
399,hos5979823,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos5979823,1400.0,897.0,2297.0,5,6,0.0,2.0,1.0,2,25250326.51,58000000000.0
400,hos6009858,Jakarta Selatan,-6.261493,106.8106,Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan/hos6009858,550.0,750.0,1300.0,4,4,0.0,0.0,1.0,2,21923076.92,28500000000.0
401,hos6013928,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6013928,900.0,716.0,1616.0,6,5,0.0,1.0,1.0,2,28465346.53,46000000000.0
402,hos6020199,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6020199,105.0,105.0,210.0,3,2,0.0,1.0,2.0,2,6547619.05,1375000000.0
403,hos6021156,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6021156,150.0,97.0,247.0,3,2,0.0,0.0,2.0,2,14170040.49,3500000000.0
404,hos6033951,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6033951,500.0,370.0,870.0,3,1,0.0,2.0,2.0,3,22988505.75,20000000000.0
405,hos6036460,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6036460,472.0,850.0,1322.0,3,3,0.0,1.0,4.0,1,24962178.52,33000000000.0
406,hos6068119,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6068119,160.0,101.0,261.0,4,4,0.0,0.0,0.0,2,7471264.37,1950000000.0
407,hos6072186,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6072186,775.0,1225.0,2000.0,3,3,0.0,2.0,1.0,2,7250000.0,14500000000.0
408,hos6099605,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6099605,280.0,250.0,530.0,3,3,0.0,0.0,2.0,2,12264150.94,6500000000.0
409,hos6131671,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6131671,500.0,627.0,1127.0,5,4,0.0,1.0,2.0,2,31055900.62,35000000000.0
410,hos6132617,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6132617,200.0,120.0,320.0,4,3,0.0,1.0,1.0,2,20312500.0,6500000000.0
411,hos6140904,Jakarta Selatan,-6.261493,106.8106,Jati Padang,https://www.rumah123.com/properti/jakarta-selatan/hos6140904,450.0,540.0,990.0,5,4,0.0,0.0,2.0,2,8585858.59,8500000000.0
412,hos6167605,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6167605,296.0,226.0,522.0,4,4,0.0,0.0,1.0,3,16283524.9,8500000000.0
413,hos6167826,Jakarta Selatan,-6.261493,106.8106,Kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos6167826,1500.0,1050.0,2550.0,9,6,0.0,0.0,4.0,2,29411764.71,75000000000.0
414,hos6167853,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6167853,320.0,342.0,662.0,4,2,0.0,0.0,2.0,3,13595166.16,9000000000.0
415,hos6169375,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6169375,300.0,472.0,772.0,3,2,0.0,0.0,2.0,2,20724093.26,15999000000.0
416,hos6183121,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6183121,130.0,76.0,206.0,3,3,0.0,0.0,0.0,2,7038834.95,1450000000.0
417,hos6184740,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6184740,525.0,525.0,1050.0,4,4,0.0,1.0,0.0,2,33333333.33,35000000000.0
418,hos6188110,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6188110,124.0,106.0,230.0,3,2,0.0,0.0,0.0,2,9557056.52,2198123000.0
419,hos6198770,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6198770,500.0,650.0,1150.0,4,4,0.0,1.0,2.0,2,13043478.26,15000000000.0
420,hos6200629,Jakarta Selatan,-6.261493,106.8106,Ragunan,https://www.rumah123.com/properti/jakarta-selatan/hos6200629,600.0,804.0,1404.0,6,4,0.0,0.0,2.0,1,9935897.44,13950000000.0
421,hos6211721,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6211721,560.0,450.0,1010.0,4,4,0.0,0.0,0.0,2,18316831.68,18500000000.0
422,hos6216657,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6216657,1200.0,1500.0,2700.0,6,6,0.0,1.0,0.0,2,20370370.37,55000000000.0
423,hos6217019,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6217019,280.0,250.0,530.0,3,3,0.0,0.0,2.0,2,12830188.68,6800000000.0
424,hos6219395,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6219395,500.0,2239.0,2739.0,8,6,0.0,0.0,2.0,1,15531215.77,42540000000.0
425,hos6224079,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos6224079,180.0,138.0,318.0,4,3,0.0,0.0,0.0,2,14937106.92,4750000000.0
426,hos6224827,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6224827,400.0,306.0,706.0,4,3,0.0,0.0,2.0,2,17988668.56,12700000000.0
427,hos6229304,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6229304,350.0,188.0,538.0,3,3,0.0,2.0,2.0,3,12825278.81,6900000000.0
428,hos6231513,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6231513,190.0,85.0,275.0,3,3,0.0,0.0,0.0,3,15272727.27,4200000000.0
429,hos6231778,Jakarta Selatan,-6.261493,106.8106,Sektor 9-Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6231778,150.0,92.0,242.0,3,2,0.0,1.0,3.0,2,9008264.46,2180000000.0
430,hos6238749,Jakarta Selatan,-6.261493,106.8106,Pondok Labu,https://www.rumah123.com/properti/jakarta-selatan/hos6238749,451.0,408.0,859.0,5,5,0.0,2.0,2.0,3,6402793.95,5500000000.0
431,hos6243004,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6243004,230.0,110.0,340.0,3,3,0.0,0.0,0.0,3,15808823.53,5375000000.0
432,hos6246805,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6246805,124.0,105.0,229.0,3,3,0.0,0.0,0.0,2,9606113.54,2199800000.0
433,hos6247679,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6247679,160.0,114.0,274.0,3,4,0.0,0.0,0.0,2,9854014.6,2700000000.0
434,hos6247788,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6247788,160.0,114.0,274.0,3,4,0.0,0.0,0.0,2,9854014.6,2700000000.0
435,hos6250801,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6250801,180.0,120.0,300.0,4,3,0.0,1.0,1.0,2,8333333.33,2500000000.0
436,hos6251463,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6251463,500.0,817.0,1317.0,5,4,0.0,0.0,1.0,2,18982536.07,25000000000.0
437,hos6265604,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6265604,270.0,262.0,532.0,4,3,0.0,1.0,2.0,2,17387218.05,9250000000.0
438,hos6279382,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos6279382,327.0,437.0,764.0,4,3,0.0,0.0,4.0,2,15706806.28,12000000000.0
439,hos6280166,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6280166,468.0,348.0,816.0,4,4,0.0,2.0,0.0,2,26960784.31,22000000000.0
440,hos6280222,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6280222,525.0,525.0,1050.0,4,4,0.0,1.0,0.0,2,33333333.33,35000000000.0
441,hos6282999,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6282999,287.0,181.0,468.0,4,4,0.0,1.0,0.0,3,12264957.26,5740000000.0
442,hos6283606,Jakarta Selatan,-6.261493,106.8106,Duren Tiga,https://www.rumah123.com/properti/jakarta-selatan/hos6283606,150.0,75.0,225.0,4,2,1.0,1.0,2.0,2,12444444.44,2800000000.0
443,hos6283948,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6283948,900.0,630.0,1530.0,4,6,0.0,0.0,2.0,2,16339869.28,25000000000.0
444,hos6288616,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6288616,814.0,814.0,1628.0,4,3,0.0,0.0,4.0,1,39926289.93,65000000000.0
445,hos6293470,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6293470,505.0,737.0,1242.0,5,6,0.0,1.0,3.0,2,12077294.69,15000000000.0
446,hos6298042,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6298042,172.0,195.0,367.0,3,3,0.0,0.0,0.0,2,10446866.49,3834000000.0
447,hos6302262,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6302262,330.0,188.0,518.0,3,2,0.0,0.0,1.0,2,16409266.41,8500000000.0
448,hos6308973,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6308973,2000.0,1180.0,3180.0,5,4,0.0,1.0,1.0,2,28301886.79,90000000000.0
449,hos6332819,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos6332819,135.0,93.0,228.0,3,3,0.0,0.0,0.0,2,8223684.21,1875000000.0
450,hos6346335,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6346335,600.0,408.0,1008.0,6,5,0.0,2.0,3.0,2,20833333.33,21000000000.0
451,hos6366808,Jakarta Selatan,-6.261493,106.8106,Pejaten,https://www.rumah123.com/properti/jakarta-selatan/hos6366808,750.0,470.0,1220.0,11,6,0.0,0.0,0.0,3,9426229.51,11500000000.0
452,hos6394597,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6394597,130.0,91.0,221.0,3,3,0.0,1.0,0.0,2,7466063.35,1650000000.0
453,hos6417686,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6417686,568.0,226.0,794.0,4,4,0.0,0.0,0.0,3,13467254.41,10693000000.0
454,hos6446646,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6446646,445.0,674.0,1119.0,5,4,0.0,0.0,1.0,2,22341376.23,25000000000.0
455,hos6450394,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6450394,600.0,433.0,1033.0,4,4,0.0,1.0,1.0,1,17424975.8,18000000000.0
456,hos6474940,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6474940,1000.0,1100.0,2100.0,5,5,0.0,1.0,2.0,2,23809523.81,50000000000.0
457,hos6491899,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6491899,305.0,220.0,525.0,4,4,0.0,0.0,0.0,3,14285714.29,7500000000.0
458,hos6507448,Jakarta Selatan,-6.261493,106.8106,Kebagusan,https://www.rumah123.com/properti/jakarta-selatan/hos6507448,250.0,157.0,407.0,4,3,0.0,1.0,1.0,2,8599508.6,3500000000.0
459,hos6507885,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6507885,200.0,261.0,461.0,3,2,0.0,0.0,4.0,2,30368763.56,14000000000.0
460,hos6517921,Jakarta Selatan,-6.261493,106.8106,Kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos6517921,1000.0,1250.0,2250.0,5,6,0.0,0.0,2.0,2,44444444.44,100000000000.0
461,hos6529026,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6529026,225.0,388.0,613.0,3,2,0.0,1.0,2.0,1,11827079.93,7250000000.0
462,hos6531580,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6531580,317.0,320.0,637.0,4,3,0.0,1.0,2.0,2,21978021.98,14000000000.0
463,hos6534688,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6534688,700.0,870.0,1570.0,6,4,0.0,1.0,1.0,2,10828025.48,17000000000.0
464,hos6553007,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6553007,250.0,277.0,527.0,17,10,0.0,0.0,4.0,2,26565464.9,14000000000.0
465,hos6556345,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6556345,600.0,350.0,950.0,3,3,0.0,1.0,2.0,2,16842105.26,16000000000.0
466,hos6565367,Jakarta Selatan,-6.261493,106.8106,Warung Buncit,https://www.rumah123.com/properti/jakarta-selatan/hos6565367,420.0,895.0,1315.0,7,5,0.0,1.0,1.0,2,11939163.5,15700000000.0
467,hos6566071,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6566071,250.0,602.0,852.0,3,2,0.0,0.0,4.0,1,12558685.45,10700000000.0
468,hos6574261,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6574261,460.0,500.0,960.0,4,5,0.0,1.0,1.0,2,19270833.33,18500000000.0
469,hos6582774,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6582774,130.0,200.0,330.0,2,2,0.0,0.0,3.0,1,20151515.15,6650000000.0
470,hos6588321,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6588321,640.0,465.0,1105.0,4,4,0.0,1.0,1.0,2,15384615.38,17000000000.0
471,hos6591358,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6591358,125.0,155.0,280.0,3,2,0.0,0.0,0.0,2,8556457.14,2395808000.0
472,hos6600373,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6600373,180.0,126.0,306.0,4,4,0.0,0.0,0.0,2,5228758.17,1600000000.0
473,hos6601752,Jakarta Selatan,-6.261493,106.8106,Cirendeu,https://www.rumah123.com/properti/jakarta-selatan/hos6601752,100.0,77.0,177.0,3,3,0.0,0.0,0.0,2,6779661.02,1200000000.0
474,hos6614603,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6614603,400.0,304.0,704.0,4,5,0.0,0.0,0.0,2,12500000.0,8800000000.0
475,hos6624965,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6624965,1200.0,1475.0,2675.0,5,6,0.0,2.0,0.0,2,20560747.66,55000000000.0
476,hos6626303,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6626303,150.0,108.0,258.0,4,4,0.0,0.0,0.0,2,8720930.23,2250000000.0
477,hos6628332,Jakarta Selatan,-6.261493,106.8106,Petukangan,https://www.rumah123.com/properti/jakarta-selatan/hos6628332,38.0,32.0,70.0,2,2,0.0,0.0,0.0,2,7928571.43,555000000.0
478,hos6630457,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6630457,130.0,98.0,228.0,3,3,0.0,0.0,0.0,2,6578947.37,1500000000.0
479,hos6633574,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6633574,235.0,160.0,395.0,4,4,0.0,0.0,2.0,2,9493670.89,3750000000.0
480,hos6642239,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6642239,52.0,60.0,112.0,3,2,0.0,0.0,1.0,2,5803571.43,650000000.0
481,hos6648687,Jakarta Selatan,-6.261493,106.8106,Mega Kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos6648687,1500.0,2122.0,3622.0,6,6,1.0,1.0,1.0,2,45554942.02,165000000000.0
482,hos6651018,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6651018,400.0,500.0,900.0,7,5,0.0,2.0,3.0,2,11111111.11,10000000000.0
483,hos6659544,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6659544,100.0,77.0,177.0,3,3,0.0,0.0,0.0,2,6779661.02,1200000000.0
484,hos6659570,Jakarta Selatan,-6.261493,106.8106,Fatmawati,https://www.rumah123.com/properti/jakarta-selatan/hos6659570,107.0,78.0,185.0,3,3,0.0,0.0,0.0,2,8918918.92,1650000000.0
485,hos6663910,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6663910,1040.0,1787.0,2827.0,4,5,0.0,1.0,2.0,2,5659709.94,16000000000.0
486,hos6676719,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6676719,1000.0,865.0,1865.0,4,4,0.0,0.0,4.0,2,41554959.79,77500000000.0
487,hos6679159,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6679159,250.0,395.0,645.0,3,2,0.0,0.0,2.0,2,7984496.12,5150000000.0
488,hos6684316,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6684316,350.0,432.0,782.0,5,3,0.0,2.0,2.0,2,19181585.68,15000000000.0
489,hos6707219,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6707219,300.0,567.0,867.0,3,2,0.0,1.0,2.0,1,4613610.15,4000000000.0
490,hos6712444,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6712444,295.0,300.0,595.0,4,3,0.0,1.0,1.0,2,9210084.03,5480000000.0
491,hos6724680,Jakarta Selatan,-6.261493,106.8106,Pasar Minggu,https://www.rumah123.com/properti/jakarta-selatan/hos6724680,70.0,40.0,110.0,3,2,0.0,1.0,0.0,3,16594090.91,1825350000.0
492,hos6725456,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6725456,120.0,107.0,227.0,3,3,0.0,0.0,0.0,2,11312775.33,2568000000.0
493,hos6731651,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6731651,500.0,521.0,1021.0,5,5,0.0,0.0,1.0,2,15377081.29,15700000000.0
494,hos6741393,Jakarta Selatan,-6.261493,106.8106,Radio Dalam,https://www.rumah123.com/properti/jakarta-selatan/hos6741393,800.0,440.0,1240.0,4,5,0.0,0.0,0.0,2,10483870.97,13000000000.0
495,hos6743623,Jakarta Selatan,-6.261493,106.8106,patra kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos6743623,600.0,208.0,808.0,4,5,0.0,0.0,0.0,3,14851485.15,12000000000.0
